activity_id,institution_id,source_id,experiment_id,frequency,modeling_realm,table_id,member_id,grid_label,variable_id,temporal_subset,chunk_freq,grid_label,platform,dimensions,cell_methods,path
DECK,,ESM4,ESM4_1pctCO2_D1,monthly,atmos,,,,prec_uwd,011601-012012,5yr,,gfdl.ncrc4-intel16-prod-openmp,,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_1pctCO2_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.011601-012012.prec_uwd.nc
DECK,,ESM4,ESM4_1pctCO2_D1,monthly,atmos,,,,ps,011601-012012,5yr,,gfdl.ncrc4-intel16-prod-openmp,,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_1pctCO2_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.011601-012012.ps.nc
DECK,,ESM4,ESM4_1pctCO2_D1,monthly,atmos,,,,qdt_dyn,011601-012012,5yr,,gfdl.ncrc4-intel16-prod-openmp,,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_1pctCO2_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.011601-012012.qdt_dyn.nc
DECK,,ESM4,ESM4_1pctCO2_D1,monthly,atmos,,,,qo3_col,011601-012012,5yr,,gfdl.ncrc4-intel16-prod-openmp,,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_1pctCO2_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.011601-012012.qo3_col.nc
DECK,,ESM4,ESM4_1pctCO2_D1,monthly,atmos,,,,q_ref,011601-012012,5yr,,gfdl.ncrc4-intel16-prod-openmp,,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_1pctCO2_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.011601-012012.q_ref.nc
DECK,,ESM4,ESM4_1pctCO2_D1,monthly,atmos,,,,reff_modis2,011601-012012,5yr,,gfdl.ncrc4-intel16-prod-openmp,,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_1pctCO2_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.011601-012012.reff_modis2.nc
DECK,,ESM4,ESM4_1pctCO2_D1,monthly,atmos,,,,reff_modis,011601-012012,5yr,,gfdl.ncrc4-intel16-prod-openmp,,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_1pctCO2_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.011601-012012.reff_modis.nc
DECK,,ESM4,ESM4_1pctCO2_D1,monthly,atmos,,,,rh_ref,011601-012012,5yr,,gfdl.ncrc4-intel16-prod-openmp,,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_1pctCO2_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.011601-012012.rh_ref.nc
DECK,,ESM4,ESM4_1pctCO2_D1,monthly,atmos,,,,shflx,011601-012012,5yr,,gfdl.ncrc4-intel16-prod-openmp,,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_1pctCO2_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.011601-012012.shflx.nc
DECK,,ESM4,ESM4_1pctCO2_D1,monthly,atmos,,,,slp_dyn,011601-012012,5yr,,gfdl.ncrc4-intel16-prod-openmp,,,/archive/oar.gfdl.cmip6/ESM4/DECK/ESM4_1pctCO2_D1/gfdl.ncrc4-intel16-prod-openmp/pp/atmos/ts/monthly/5yr/atmos.011601-012012.slp_dyn.nc
