activity_id,institution_id,source_id,experiment_id,frequency,modeling_realm,table_id,member_id,grid_label,variable_id,temporal_subset,chunk_freq,grid_label,platform,dimensions,cell_methods,path
dev,,am5,c96L65_am5f6b9r0_amip,P1M,atmos_diurnal,,na,,pr,198201-198212,P1Y,,gfdl.ncrc5-deploy-prod-openmp,,ts,/archive/am5/am5/am5f6b9r0/c96L65_am5f6b9r0_amip/gfdl.ncrc5-deploy-prod-openmp/pp_canopy/atmos_diurnal/ts/P1M/P1Y/atmos_diurnal.198201-198212.pr.nc
dev,,am5,c96L65_am5f6b9r0_amip,P1M,atmos_diurnal,,na,,evspsbl,198901-198912,P1Y,,gfdl.ncrc5-deploy-prod-openmp,,ts,/archive/am5/am5/am5f6b9r0/c96L65_am5f6b9r0_amip/gfdl.ncrc5-deploy-prod-openmp/pp_canopy/atmos_diurnal/ts/P1M/P1Y/atmos_diurnal.198901-198912.evspsbl.nc
dev,,am5,c96L65_am5f6b9r0_amip,P1M,atmos_diurnal,,na,,tas,198201-198212,P1Y,,gfdl.ncrc5-deploy-prod-openmp,,ts,/archive/am5/am5/am5f6b9r0/c96L65_am5f6b9r0_amip/gfdl.ncrc5-deploy-prod-openmp/pp_canopy/atmos_diurnal/ts/P1M/P1Y/atmos_diurnal.198201-198212.tas.nc
dev,,am5,c96L65_am5f6b9r0_amip,P1M,atmos_diurnal,,na,,hfss,198901-198912,P1Y,,gfdl.ncrc5-deploy-prod-openmp,,ts,/archive/am5/am5/am5f6b9r0/c96L65_am5f6b9r0_amip/gfdl.ncrc5-deploy-prod-openmp/pp_canopy/atmos_diurnal/ts/P1M/P1Y/atmos_diurnal.198901-198912.hfss.nc
dev,,am5,c96L65_am5f6b9r0_amip,P1M,atmos_diurnal,,na,,z_Ri_025,198201-198212,P1Y,,gfdl.ncrc5-deploy-prod-openmp,,ts,/archive/am5/am5/am5f6b9r0/c96L65_am5f6b9r0_amip/gfdl.ncrc5-deploy-prod-openmp/pp_canopy/atmos_diurnal/ts/P1M/P1Y/atmos_diurnal.198201-198212.z_Ri_025.nc
dev,,am5,c96L65_am5f6b9r0_amip,P1M,atmos_diurnal,,na,,prc,198901-198912,P1Y,,gfdl.ncrc5-deploy-prod-openmp,,ts,/archive/am5/am5/am5f6b9r0/c96L65_am5f6b9r0_amip/gfdl.ncrc5-deploy-prod-openmp/pp_canopy/atmos_diurnal/ts/P1M/P1Y/atmos_diurnal.198901-198912.prc.nc
dev,,am5,c96L65_am5f6b9r0_amip,P1M,atmos_diurnal,,na,,evspsbl,198301-198312,P1Y,,gfdl.ncrc5-deploy-prod-openmp,,ts,/archive/am5/am5/am5f6b9r0/c96L65_am5f6b9r0_amip/gfdl.ncrc5-deploy-prod-openmp/pp_canopy/atmos_diurnal/ts/P1M/P1Y/atmos_diurnal.198301-198312.evspsbl.nc
dev,,am5,c96L65_am5f6b9r0_amip,P1M,atmos_diurnal,,na,,pr,198901-198912,P1Y,,gfdl.ncrc5-deploy-prod-openmp,,ts,/archive/am5/am5/am5f6b9r0/c96L65_am5f6b9r0_amip/gfdl.ncrc5-deploy-prod-openmp/pp_canopy/atmos_diurnal/ts/P1M/P1Y/atmos_diurnal.198901-198912.pr.nc
dev,,am5,c96L65_am5f6b9r0_amip,P1M,atmos_diurnal,,na,,hfss,198301-198312,P1Y,,gfdl.ncrc5-deploy-prod-openmp,,ts,/archive/am5/am5/am5f6b9r0/c96L65_am5f6b9r0_amip/gfdl.ncrc5-deploy-prod-openmp/pp_canopy/atmos_diurnal/ts/P1M/P1Y/atmos_diurnal.198301-198312.hfss.nc
dev,,am5,c96L65_am5f6b9r0_amip,P1M,atmos_diurnal,,na,,tas,198901-198912,P1Y,,gfdl.ncrc5-deploy-prod-openmp,,ts,/archive/am5/am5/am5f6b9r0/c96L65_am5f6b9r0_amip/gfdl.ncrc5-deploy-prod-openmp/pp_canopy/atmos_diurnal/ts/P1M/P1Y/atmos_diurnal.198901-198912.tas.nc
dev,,am5,c96L65_am5f6b9r0_amip,P1M,atmos_diurnal,,na,,prc,198301-198312,P1Y,,gfdl.ncrc5-deploy-prod-openmp,,ts,/archive/am5/am5/am5f6b9r0/c96L65_am5f6b9r0_amip/gfdl.ncrc5-deploy-prod-openmp/pp_canopy/atmos_diurnal/ts/P1M/P1Y/atmos_diurnal.198301-198312.prc.nc
dev,,am5,c96L65_am5f6b9r0_amip,P1M,atmos_diurnal,,na,,z_Ri_025,198901-198912,P1Y,,gfdl.ncrc5-deploy-prod-openmp,,ts,/archive/am5/am5/am5f6b9r0/c96L65_am5f6b9r0_amip/gfdl.ncrc5-deploy-prod-openmp/pp_canopy/atmos_diurnal/ts/P1M/P1Y/atmos_diurnal.198901-198912.z_Ri_025.nc
dev,,am5,c96L65_am5f6b9r0_amip,P1M,atmos_diurnal,,na,,pr,198301-198312,P1Y,,gfdl.ncrc5-deploy-prod-openmp,,ts,/archive/am5/am5/am5f6b9r0/c96L65_am5f6b9r0_amip/gfdl.ncrc5-deploy-prod-openmp/pp_canopy/atmos_diurnal/ts/P1M/P1Y/atmos_diurnal.198301-198312.pr.nc
dev,,am5,c96L65_am5f6b9r0_amip,P1M,atmos_diurnal,,na,,evspsbl,199001-199012,P1Y,,gfdl.ncrc5-deploy-prod-openmp,,ts,/archive/am5/am5/am5f6b9r0/c96L65_am5f6b9r0_amip/gfdl.ncrc5-deploy-prod-openmp/pp_canopy/atmos_diurnal/ts/P1M/P1Y/atmos_diurnal.199001-199012.evspsbl.nc
dev,,am5,c96L65_am5f6b9r0_amip,P1M,atmos_diurnal,,na,,tas,198301-198312,P1Y,,gfdl.ncrc5-deploy-prod-openmp,,ts,/archive/am5/am5/am5f6b9r0/c96L65_am5f6b9r0_amip/gfdl.ncrc5-deploy-prod-openmp/pp_canopy/atmos_diurnal/ts/P1M/P1Y/atmos_diurnal.198301-198312.tas.nc
dev,,am5,c96L65_am5f6b9r0_amip,P1M,atmos_diurnal,,na,,hfss,199001-199012,P1Y,,gfdl.ncrc5-deploy-prod-openmp,,ts,/archive/am5/am5/am5f6b9r0/c96L65_am5f6b9r0_amip/gfdl.ncrc5-deploy-prod-openmp/pp_canopy/atmos_diurnal/ts/P1M/P1Y/atmos_diurnal.199001-199012.hfss.nc
dev,,am5,c96L65_am5f6b9r0_amip,P1M,atmos_diurnal,,na,,z_Ri_025,198301-198312,P1Y,,gfdl.ncrc5-deploy-prod-openmp,,ts,/archive/am5/am5/am5f6b9r0/c96L65_am5f6b9r0_amip/gfdl.ncrc5-deploy-prod-openmp/pp_canopy/atmos_diurnal/ts/P1M/P1Y/atmos_diurnal.198301-198312.z_Ri_025.nc
